Provincia,Fecha,Latitud,Longitud,Profundidad,Magnitud,Intensidad,Localización
Islas Canarias,02/04/2022,28.2642,-15.6697,29.0,3.0,II-III,ATLÁNTICO-CANARIAS
Islas Canarias,20/04/2022,28.0313,-16.1684,9.0,2.1,I-II,ATLÁNTICO-CANARIAS
Islas Canarias,28/04/2022,27.4401,-19.2778,41.0,3.2,,ATLÁNTICO-CANARIAS
Islas Canarias,30/04/2022,26.9717,-14.4330,80.0,3.2,,ATLÁNTICO-CANARIAS
Islas Canarias,06/06/2022,28.0130,-14.9973,35.0,3.0,I-II,ATLÁNTICO-CANARIAS
Islas Canarias,15/06/2022,28.5041,-14.4052,0.0,1.9,II,ATLÁNTICO-CANARIAS
Islas Canarias,16/07/2022,29.5128,-15.9681,42.0,3.6,,ATLÁNTICO-CANARIAS
Islas Canarias,22/07/2022,27.6937,-19.1578,0.0,3.4,,ATLÁNTICO-CANARIAS
Islas Canarias,24/07/2022,26.9376,-14.4236,1.0,3.0,,ATLÁNTICO-CANARIAS
Islas Canarias,29/08/2022,29.4705,-15.9008,41.0,3.1,,ATLÁNTICO-CANARIAS
Islas Canarias,01/09/2022,28.2311,-16.2111,17.0,1.7,I-II,ATLÁNTICO-CANARIAS
Islas Canarias,15/09/2022,29.4110,-13.5261,8.0,3.3,II,ATLÁNTICO-CANARIAS
Islas Canarias,16/09/2022,27.1080,-15.7255,35.0,3.1,,ATLÁNTICO-CANARIAS
Islas Canarias,25/09/2022,28.1646,-16.2100,5.0,2.9,II,ATLÁNTICO-CANARIAS
Islas Canarias,01/10/2022,29.9072,-16.6962,30.0,3.4,,ATLÁNTICO-CANARIAS
Islas Canarias,11/10/2022,28.3274,-15.5401,36.0,3.2,II-III,ATLÁNTICO-CANARIAS
Islas Canarias,17/11/2022,27.9311,-15.0732,20.0,3.1,,ATLÁNTICO-CANARIAS
Islas Canarias,16/12/2022,29.7445,-17.8616,29.0,3.4,,ATLÁNTICO-CANARIAS
Islas Canarias,07/01/2023,27.9529,-15.0659,5.0,3.2,I-II,ATLÁNTICO-CANARIAS
Islas Canarias,23/01/2023,28.1227,-16.1681,23.0,3.4,II,ATLÁNTICO-CANARIAS
Islas Canarias,16/02/2023,29.2423,-14.5572,33.0,3.1,,ATLÁNTICO-CANARIAS
Islas Canarias,22/02/2023,28.5311,-15.1551,24.0,2.7,I-II,ATLÁNTICO-CANARIAS
Islas Canarias,11/04/2023,27.8669,-14.9061,18.0,3.4,,ATLÁNTICO-CANARIAS
Islas Canarias,20/04/2023,28.1263,-16.2168,15.0,3.0,II-III,ATLÁNTICO-CANARIAS
Islas Canarias,23/04/2023,28.1562,-16.2420,17.0,1.9,II,ATLÁNTICO-CANARIAS
Islas Canarias,22/05/2023,29.4126,-17.8688,2.0,3.1,II,ATLÁNTICO-CANARIAS
Islas Canarias,30/06/2023,28.7835,-14.3740,8.0,2.8,I-II,ATLÁNTICO-CANARIAS
Islas Canarias,06/07/2023,28.1108,-15.9057,17.0,2.9,II,ATLÁNTICO-CANARIAS
Islas Canarias,06/07/2023,28.0763,-15.9094,24.0,3.3,II-III,ATLÁNTICO-CANARIAS
Islas Canarias,06/07/2023,28.0822,-15.9106,23.0,3.7,III-IV,ATLÁNTICO-CANARIAS
Islas Canarias,14/07/2023,29.8548,-13.1541,5.0,3.0,,ATLÁNTICO-CANARIAS
Islas Canarias,28/08/2023,29.2395,-15.0019,13.0,3.2,,ATLÁNTICO-CANARIAS
Islas Canarias,06/09/2023,28.1162,-16.2533,17.0,3.0,,ATLÁNTICO-CANARIAS
Islas Canarias,08/09/2023,28.0877,-16.2663,12.0,3.0,,ATLÁNTICO-CANARIAS
Islas Canarias,01/11/2023,27.9580,-15.1642,9.0,3.0,II,ATLÁNTICO-CANARIAS
Islas Canarias,20/12/2023,29.0809,-14.2242,21.0,3.7,,ATLÁNTICO-CANARIAS
Islas Canarias,11/01/2024,28.0873,-15.9021,18.0,2.9,II,ATLÁNTICO-CANARIAS
Islas Canarias,24/01/2024,28.7614,-14.4703,16.0,3.1,II,ATLÁNTICO-CANARIAS
Islas Canarias,31/01/2024,29.5598,-14.3974,0.0,3.3,,ATLÁNTICO-CANARIAS
Islas Canarias,16/03/2024,27.9156,-17.1393,15.0,2.7,II,ATLÁNTICO-CANARIAS
Islas Canarias,20/04/2024,28.0699,-16.2161,17.0,3.2,,ATLÁNTICO-CANARIAS
Islas Canarias,01/05/2024,29.6629,-13.4854,30.0,3.0,,ATLÁNTICO-CANARIAS
Islas Canarias,25/05/2024,28.1828,-16.2947,28.0,3.3,II,ATLÁNTICO-CANARIAS
Islas Canarias,04/06/2024,27.7937,-14.9905,26.0,3.3,I-II,ATLÁNTICO-CANARIAS
Islas Canarias,28/07/2024,29.1201,-14.5852,25.0,3.6,II,ATLÁNTICO-CANARIAS
Islas Canarias,12/09/2024,28.1572,-16.2657,33.0,3.6,II,ATLÁNTICO-CANARIAS
Islas Canarias,13/09/2024,29.6987,-16.1992,37.0,3.0,,ATLÁNTICO-CANARIAS
Islas Canarias,23/09/2024,28.8023,-18.7077,30.0,3.2,,ATLÁNTICO-CANARIAS
Islas Canarias,12/10/2024,26.9160,-14.4557,11.0,3.1,,ATLÁNTICO-CANARIAS
Islas Canarias,26/10/2024,27.8213,-17.2534,22.0,3.0,,ATLÁNTICO-CANARIAS
Islas Canarias,09/12/2024,29.2855,-15.5084,30.0,3.2,,ATLÁNTICO-CANARIAS
Islas Canarias,10/12/2024,28.0793,-16.1489,15.0,2.9,I-II,ATLÁNTICO-CANARIAS
Islas Canarias,10/12/2024,28.1004,-16.1537,12.0,2.9,I-II,ATLÁNTICO-CANARIAS
Islas Canarias,16/12/2024,28.6621,-14.3053,15.0,3.1,III,ATLÁNTICO-CANARIAS
Islas Canarias,21/01/2025,28.4905,-19.1057,0.0,3.0,,ATLÁNTICO-CANARIAS
Islas Canarias,21/01/2025,28.5778,-18.9180,0.0,3.5,,ATLÁNTICO-CANARIAS
Islas Canarias,26/01/2025,28.6621,-14.3203,13.0,2.9,II,ATLÁNTICO-CANARIAS
Islas Canarias,06/02/2025,29.1766,-16.1146,47.0,3.3,I-II,ATLÁNTICO-CANARIAS
Islas Canarias,09/03/2025,28.4324,-15.9293,27.0,3.3,I-II,ATLÁNTICO-CANARIAS
Jaén,01/01/1170,38.0000,-4.0000,0.0,,VIII-IX,Andujar.J
Jaén,01/01/1582,37.4667,-3.9333,0.0,,VI-VII,Alcalá la Real.J
Jaén,27/02/1712,37.8000,-3.8000,0.0,,VI,Jaén
Jaén,14/07/1860,37.7667,-3.7500,0.0,,IV,Jaén
Jaén,03/03/1888,38.1000,-3.6333,0.0,,IV,Linares.J
Jaén,07/06/1889,38.2500,-2.8833,0.0,,V-VI,Beas de Segura.J
Jaén,15/10/1896,38.1000,-3.6333,0.0,,IV-V,Linares.J
Jaén,15/10/1906,38.0000,-4.0000,0.0,,IV,ANDUJAR.J
Jaén,28/11/1909,38.1000,-3.6000,0.0,,V,LINARES.J
Jaén,01/12/1911,38.0000,-4.0000,0.0,,IV,ANDUJAR.J
Jaén,11/09/1915,38.1000,-3.7833,0.0,,IV,BAILEN.J
Jaén,28/03/1916,38.1000,-3.7833,0.0,,III,BAILEN.J
Jaén,17/05/1927,38.3000,-3.6000,0.0,,IV,LA CAROLINA.J
Jaén,24/08/1933,37.8500,-2.9167,0.0,3.9,,CAZORLA.J
Jaén,25/10/1934,37.7667,-3.9000,0.0,,III,TORRE DEL CAMPO.J
Jaén,07/01/1935,37.7833,-3.5000,0.0,,III,TORRES DE ALBANCHEZ.J
Jaén,25/01/1936,38.1000,-3.6333,0.0,,III,LINARES.J
Jaén,05/04/1938,38.1667,-3.0833,0.0,3.5,,VILLACARRILLO.J
Jaén,10/12/1944,37.6500,-3.4500,0.0,3.5,IV,HUELMA.J
Jaén,21/12/1944,37.6500,-3.4500,0.0,4.0,VI,HUELMA.J
Jaén,20/04/1945,37.6500,-3.4500,0.0,,IV,HUELMA.J
Jaén,05/06/1945,37.6667,-3.4667,0.0,4.1,V,HUELMA.J
Jaén,15/11/1948,37.7000,-3.7667,0.0,3.2,,LOS VILLARES.J
Jaén,10/03/1951,37.5950,-3.9750,15.0,5.2,VI-VII,W CASTILLO DE LOCUBÍN.J
Jaén,15/03/1951,37.6620,-4.1330,15.0,3.3,IV,NW ALCAUDETE.J
Jaén,19/05/1951,37.5670,-3.9170,19.0,5.3,VII,E CASTILLO DE LOCUBÍN.J
Jaén,22/05/1951,37.4560,-3.9810,15.0,4.4,V,W ALCALÁ LA REAL.J
Jaén,22/05/1951,37.6250,-4.0740,0.0,3.4,III,NE ALCAUDETE.J
Jaén,24/11/1951,38.3000,-3.6000,0.0,3.1,III,LA CAROLINA.J
Jaén,04/07/1958,37.9133,-3.2200,5.0,3.5,,W PEAL DE BECERRO.J
Jaén,10/07/1960,38.0000,-3.7500,0.0,3.4,,JABALQUINTO.J
Jaén,30/12/1960,37.5517,-3.9900,5.0,,III,NW CASTILLO DE LOCUBÍN.J
Jaén,27/05/1967,37.5500,-4.0000,0.0,3.1,,CASTILLO DE LOCUBIN.J
Jaén,29/05/1971,37.5717,-3.5967,10.0,3.3,,NE CAMPILLO DE ARENAS.J
Jaén,18/06/1971,37.7383,-3.4800,5.0,4.3,,SW ALBANCHEZ DE MÁGINA.J
Jaén,24/06/1975,37.6717,-3.5950,5.0,3.5,,W CAMBIL.J
Jaén,28/06/1975,37.6633,-3.5950,5.0,3.5,,SW CAMBIL.J
Jaén,28/12/1978,37.8383,-3.5417,5.0,4.3,,W JIMENA.J
Jaén,05/10/1981,37.8100,-3.5650,5.0,3.5,,NE MANCHA REAL.J
Jaén,10/04/1983,37.5183,-3.8367,10.0,3.4,,N FRAILES.J
Jaén,10/04/1985,38.4333,-2.8817,5.0,4.3,IV,NW PUENTE DE GÉNAVE.J
Jaén,29/04/1985,37.3983,-3.8867,5.0,3.1,,SE ALCALÁ LA REAL.J
Jaén,23/08/1986,38.2983,-4.1533,5.0,3.1,,N MARMOLEJO.J
Jaén,11/03/1987,37.7267,-3.3967,6.0,4.3,V,W BÉLMEZ DE LA MORALEDA.J
Jaén,24/04/1987,37.4733,-3.8583,27.0,3.0,,SW FRAILES.J
Jaén,19/10/1987,37.7683,-3.3633,5.0,3.0,,NE BÉLMEZ DE LA MORALEDA.J
Jaén,12/01/1988,37.8500,-3.3683,10.0,3.0,,NW JÓDAR.J
Jaén,24/05/1988,38.4000,-3.4067,12.0,3.8,III,SW ALDEAQUEMADA.J
Jaén,08/09/1988,37.6700,-3.3333,0.0,3.2,,SW CABRA DEL SANTO CRISTO.J
Jaén,10/12/1988,37.6700,-3.3617,0.0,3.2,,SE BÉLMEZ DE LA MORALEDA.J
Jaén,12/01/1989,37.4283,-3.9083,34.0,3.0,,SE ALCALÁ LA REAL.J
Jaén,18/01/1990,37.7083,-3.9783,25.0,3.0,,SW MARTOS.J
Jaén,01/01/1992,37.5950,-3.9000,13.0,3.0,,S FUENSANTA DE MARTOS.J
Jaén,02/07/1992,37.6700,-3.5300,8.0,3.0,II-III,E CAMBIL.J
Jaén,16/07/1993,37.7833,-3.5900,2.0,3.0,,E MANCHA REAL.J
Jaén,30/09/1993,37.4700,-3.8133,17.0,3.3,,SE FRAILES.J
Jaén,20/12/1993,38.1067,-3.8617,7.0,3.1,,W BAILÉN.J
Jaén,23/03/1994,37.8150,-4.1250,8.0,3.3,,NE HIGUERA DE CALATRAVA.J
Jaén,01/05/1994,37.5317,-3.7983,21.0,3.2,,NE FRAILES.J
Jaén,26/06/1994,38.0300,-4.2117,5.0,3.2,,SW MARMOLEJO.J
Jaén,08/08/1994,37.8417,-3.2800,27.0,3.1,,E JÓDAR.J
Jaén,27/10/1994,37.8817,-3.3200,16.0,3.0,,NE JÓDAR.J
Jaén,25/01/1995,37.8633,-4.0750,2.0,3.2,,SW ESCAÑUELA.J
Jaén,11/04/1995,38.4100,-2.8800,5.0,3.5,II-III,NW PUENTE DE GÉNAVE.J
Jaén,11/07/1995,37.4500,-3.8250,18.0,3.3,,SE FRAILES.J
Jaén,17/05/1996,37.5633,-3.7700,15.0,3.7,II-III,SE VALDEPEÑAS DE JAÉN.J
Jaén,07/07/1996,38.0000,-4.0083,2.0,3.2,,NW LAHIGUERA.J
Jaén,15/12/1996,37.5983,-4.0883,25.0,3.0,,NW ALCAUDETE.J
Jaén,16/10/1997,37.6367,-3.5433,18.0,3.1,,SE CAMBIL.J
Jaén,27/04/1998,37.7476,-3.1003,5.0,3.1,,SW HUESA.J
Jaén,16/05/2000,37.4994,-3.7632,24.9,3.2,,E FRAILES.J
Jaén,09/11/2000,37.7897,-3.1516,10.5,3.4,II,NE LARVA.J
Jaén,05/02/2001,38.1330,-2.7328,1.8,3.4,II-III,S HORNOS.J
Jaén,24/06/2001,37.7438,-3.8418,10.7,3.7,III,SW JAÉN.J
Jaén,24/06/2001,37.7394,-3.8247,7.3,3.3,,SW JAÉN.J
Jaén,17/12/2001,37.6262,-3.6727,11.5,3.2,,SW CARCHELEJO.J
Jaén,02/01/2002,38.0401,-4.1204,7.7,3.2,II,E MARMOLEJO.J
Jaén,09/04/2004,37.4530,-3.9317,19.0,3.2,II,SW ALCALÁ LA REAL.J
Jaén,18/04/2004,37.5176,-3.8701,41.2,3.4,,NW FRAILES.J
Jaén,13/02/2010,38.3238,-3.1874,10.7,3.1,III,W MONTIZÓN.J
Jaén,04/04/2010,38.2321,-3.4790,10.8,3.2,III,NE VILCHES.J
Jaén,05/04/2010,38.2347,-3.4747,11.5,2.6,III,NE VILCHES.J
Jaén,11/11/2010,38.0537,-3.5368,21.1,2.9,III,NW IBROS.J
Jaén,14/10/2011,37.9390,-3.4624,10.9,2.7,III,S BAEZA.J
Jaén,31/01/2012,37.7808,-3.1149,7.0,4.0,IV,W HUESA.J
Jaén,01/11/2012,38.0508,-3.2754,6.0,1.9,III,NE TORREPEROGIL.J
Jaén,09/12/2012,38.0437,-3.2762,4.0,3.2,IV,NE TORREPEROGIL.J
Jaén,10/12/2012,38.0490,-3.2699,6.0,2.8,IV,NE TORREPEROGIL.J
Jaén,11/12/2012,38.0516,-3.2703,2.0,2.9,IV,NE TORREPEROGIL.J
Jaén,11/12/2012,38.0740,-3.2725,1.0,2.7,III,E SABIOTE.J
Jaén,11/12/2012,38.0431,-3.2773,3.0,2.3,III,NE TORREPEROGIL.J
Jaén,15/12/2012,38.0579,-3.2815,2.0,3.5,IV,SE SABIOTE.J
Jaén,15/12/2012,38.0541,-3.2776,2.0,2.7,III,NE TORREPEROGIL.J
Jaén,15/12/2012,38.0389,-3.2878,3.0,3.7,V,NW TORREPEROGIL.J
Jaén,16/12/2012,38.0624,-3.2732,3.0,2.5,III,E SABIOTE.J
Jaén,16/12/2012,38.0581,-3.2856,4.0,2.7,IV,SE SABIOTE.J
Jaén,16/12/2012,38.0565,-3.2836,4.0,2.4,III,SE SABIOTE.J
Jaén,16/12/2012,38.0472,-3.2885,2.0,3.6,IV,N TORREPEROGIL.J
Jaén,16/12/2012,38.0769,-3.2694,2.0,2.8,III,E SABIOTE.J
Jaén,17/12/2012,38.0572,-3.2848,3.0,3.1,III,SE SABIOTE.J
Jaén,17/12/2012,38.0570,-3.2968,3.0,2.9,III,SE SABIOTE.J
Jaén,17/12/2012,38.0572,-3.2710,3.0,2.4,III,NE TORREPEROGIL.J
Jaén,17/12/2012,38.0628,-3.2752,3.0,2.5,III,E SABIOTE.J
Jaén,17/12/2012,38.0503,-3.2807,3.0,2.8,III-IV,NE TORREPEROGIL.J
Jaén,17/12/2012,38.0689,-3.2803,4.0,2.8,III,E SABIOTE.J
Jaén,17/12/2012,38.0546,-3.2937,2.0,2.9,III,SE SABIOTE.J
Jaén,17/12/2012,38.0472,-3.2713,1.0,3.0,III,NE TORREPEROGIL.J
Jaén,17/12/2012,38.0579,-3.2817,2.0,2.5,III,SE SABIOTE.J
Jaén,17/12/2012,38.0458,-3.2831,2.0,3.6,V,N TORREPEROGIL.J
Jaén,17/12/2012,38.0620,-3.2852,3.0,3.2,IV,SE SABIOTE.J
Jaén,17/12/2012,38.0557,-3.2928,3.0,2.7,III,SE SABIOTE.J
Jaén,18/12/2012,38.0613,-3.2703,2.0,2.9,III,E SABIOTE.J
Jaén,18/12/2012,38.0585,-3.2857,2.0,3.0,II-III,SE SABIOTE.J
Jaén,19/12/2012,38.0388,-3.2752,3.0,2.9,III,NE TORREPEROGIL.J
Jaén,19/12/2012,38.0369,-3.2810,3.0,2.8,III,NE TORREPEROGIL.J
Jaén,19/12/2012,38.0520,-3.2634,0.0,3.0,III,NE TORREPEROGIL.J
Jaén,19/12/2012,38.0482,-3.2612,0.0,2.9,III,NE TORREPEROGIL.J
Jaén,20/12/2012,38.0373,-3.2776,3.0,3.2,III,NE TORREPEROGIL.J
Jaén,20/12/2012,38.0317,-3.2740,3.0,2.9,III,E TORREPEROGIL.J
Jaén,21/12/2012,38.0446,-3.2799,3.0,2.7,III,NE TORREPEROGIL.J
Jaén,21/12/2012,38.0411,-3.2783,4.0,2.7,III,NE TORREPEROGIL.J
Jaén,22/12/2012,38.0451,-3.2814,3.0,2.7,III,NE TORREPEROGIL.J
Jaén,23/12/2012,38.0428,-3.2809,4.0,2.5,III,NE TORREPEROGIL.J
Jaén,29/12/2012,38.0369,-3.2708,2.0,3.1,II-III,E TORREPEROGIL.J
Jaén,29/12/2012,38.0452,-3.2771,2.0,3.4,IV,NE TORREPEROGIL.J
Jaén,29/12/2012,38.0383,-3.2655,2.0,2.9,III,E TORREPEROGIL.J
Jaén,31/12/2012,38.0240,-3.2912,3.0,3.0,IV,SW TORREPEROGIL.J
Jaén,29/01/2013,38.0477,-3.2848,4.0,2.3,III,N TORREPEROGIL.J
Jaén,05/02/2013,38.0399,-3.2755,3.0,3.7,IV-V,NE TORREPEROGIL.J
Jaén,05/02/2013,38.0476,-3.2651,0.0,3.9,V,NE TORREPEROGIL.J
Jaén,05/02/2013,38.0511,-3.2805,1.0,2.5,III,NE TORREPEROGIL.J
Jaén,05/02/2013,38.0464,-3.2903,3.0,3.1,IV,NW TORREPEROGIL.J
Jaén,05/02/2013,38.0453,-3.2931,3.0,2.6,III-IV,NW TORREPEROGIL.J
Jaén,05/02/2013,38.0465,-3.2893,2.0,2.9,IV,NW TORREPEROGIL.J
Jaén,06/02/2013,38.0562,-3.2970,3.0,2.9,III,SE SABIOTE.J
Jaén,06/02/2013,38.0465,-3.2906,2.0,2.7,III-IV,NW TORREPEROGIL.J
Jaén,06/02/2013,38.0496,-3.2922,1.0,2.9,III,NW TORREPEROGIL.J
Jaén,10/02/2013,38.0428,-3.2853,2.0,2.5,III,N TORREPEROGIL.J
Jaén,10/02/2013,38.0496,-3.2786,3.0,2.3,III,NE TORREPEROGIL.J
Jaén,24/02/2013,38.0394,-3.2807,2.0,2.2,III,NE TORREPEROGIL.J
Jaén,04/03/2013,38.0385,-3.2888,3.0,2.7,III-IV,NW TORREPEROGIL.J
Jaén,30/03/2013,38.0533,-3.2738,4.0,3.1,III,NE TORREPEROGIL.J
Jaén,10/04/2013,38.0518,-3.2872,0.0,3.3,V,N TORREPEROGIL.J
Jaén,18/04/2013,38.0360,-3.2597,6.0,2.5,III,E TORREPEROGIL.J
Jaén,19/06/2013,38.0673,-3.2846,0.0,2.5,III,E SABIOTE.J
Jaén,19/09/2013,38.0357,-3.2564,0.0,2.9,III,E TORREPEROGIL.J
Jaén,19/10/2013,38.0193,-3.2555,3.0,3.1,III,SE TORREPEROGIL.J
Jaén,19/10/2013,38.0249,-3.2644,3.0,3.6,IV,SE TORREPEROGIL.J
Jaén,22/10/2013,38.0348,-3.2700,3.0,2.1,III,E TORREPEROGIL.J
Jaén,28/10/2013,38.0354,-3.2687,3.0,2.1,III,E TORREPEROGIL.J
Jaén,31/10/2013,38.0255,-3.2623,3.0,3.1,II,SE TORREPEROGIL.J
Jaén,14/09/2014,37.9525,-3.5728,5.0,3.0,III,SW BEGÍJAR.J
Jaén,14/09/2014,37.9679,-3.5798,0.0,3.5,V,SW LUPIÓN.J
Jaén,21/10/2014,37.9656,-3.5726,3.0,2.9,III,SW BEGÍJAR.J
Jaén,22/10/2014,37.9590,-3.5715,0.0,2.8,III,SW BEGÍJAR.J
Jaén,22/05/2016,37.7295,-4.2266,12.0,3.5,III,SW SANTIAGO DE CALATRAVA.J
Jaén,28/05/2016,37.9081,-3.2172,12.0,3.0,,W PEAL DE BECERRO.J
Jaén,28/05/2016,37.8809,-3.2380,11.0,3.1,,SW PEAL DE BECERRO.J
Jaén,02/06/2016,38.0588,-3.3006,11.0,2.3,III,SE SABIOTE.J
Jaén,01/07/2016,37.8695,-3.2510,12.0,3.1,II,NE JÓDAR.J
Jaén,01/07/2016,37.8690,-3.2651,12.0,3.0,I-II,NE JÓDAR.J
Jaén,17/08/2016,37.8420,-3.2448,12.0,3.1,II,E JÓDAR.J
Jaén,17/08/2016,37.8504,-3.2287,12.0,3.1,II,NW LARVA.J
Jaén,17/08/2016,37.8862,-3.2420,11.0,3.0,,NE JÓDAR.J
Jaén,18/08/2016,37.8418,-3.2230,12.0,3.0,II,NW LARVA.J
Jaén,18/08/2016,37.8335,-3.2163,12.0,3.3,II,N LARVA.J
Jaén,20/08/2016,37.9114,-3.2263,0.0,3.1,II,W PEAL DE BECERRO.J
Jaén,11/09/2016,37.8169,-3.1675,0.0,3.1,,NE LARVA.J
Jaén,11/09/2016,37.8685,-3.2420,12.0,3.4,III,E JÓDAR.J
Jaén,12/09/2017,37.8974,-3.2501,0.0,3.0,,NE JÓDAR.J
Jaén,24/11/2017,38.0394,-3.2811,12.0,3.1,III,NE TORREPEROGIL.J
Jaén,22/03/2018,37.8505,-3.2482,11.0,3.5,III,E JÓDAR.J
Jaén,23/03/2018,37.8688,-3.2472,11.0,3.0,,E JÓDAR.J
Jaén,23/03/2018,37.8839,-3.2441,10.0,3.3,,NE JÓDAR.J
Jaén,24/03/2018,37.8714,-3.2515,11.0,3.3,II,NE JÓDAR.J
Jaén,24/03/2018,37.8491,-3.2485,12.0,3.4,II,E JÓDAR.J
Jaén,24/03/2018,37.8667,-3.2426,12.0,3.4,II,E JÓDAR.J
Jaén,24/03/2018,37.8618,-3.2496,12.0,3.5,III-IV,E JÓDAR.J
Jaén,24/03/2018,37.8862,-3.2658,0.0,3.0,,NE JÓDAR.J
Jaén,27/03/2018,37.8523,-3.2334,12.0,3.3,II,E JÓDAR.J
Jaén,29/03/2018,37.8551,-3.2492,12.0,3.3,II,E JÓDAR.J
Jaén,30/03/2018,37.8777,-3.2395,12.0,3.1,,NE JÓDAR.J
Jaén,06/04/2018,37.8684,-3.2556,12.0,3.4,II-III,NE JÓDAR.J
Jaén,07/04/2018,37.8692,-3.2488,12.0,3.3,II,E JÓDAR.J
Jaén,07/04/2018,37.8725,-3.2306,12.0,3.8,III,SW PEAL DE BECERRO.J
Jaén,07/04/2018,37.8632,-3.2391,12.0,3.6,II-III,E JÓDAR.J
Jaén,07/04/2018,37.9059,-3.2570,0.0,3.5,II,NE JÓDAR.J
Jaén,08/04/2018,37.8048,-3.2506,12.0,3.0,II-III,NW LARVA.J
Jaén,24/04/2018,37.8490,-3.2378,12.0,3.3,III,E JÓDAR.J
Jaén,26/04/2018,37.8663,-3.2532,12.0,3.7,III,E JÓDAR.J
Jaén,28/04/2018,37.8715,-3.2432,11.0,3.2,II-III,NE JÓDAR.J
Jaén,28/04/2018,37.8651,-3.2406,12.0,3.0,,E JÓDAR.J
Jaén,11/05/2018,37.8560,-3.2362,12.0,3.3,III,E JÓDAR.J
Jaén,29/05/2018,37.8485,-3.2460,11.0,3.4,II-III,E JÓDAR.J
Jaén,11/06/2018,37.8735,-3.2431,11.0,3.1,II,NE JÓDAR.J
Jaén,04/07/2018,37.8436,-3.2453,12.0,3.0,,E JÓDAR.J
Jaén,22/08/2018,37.8757,-3.2492,11.0,3.2,,NE JÓDAR.J
Jaén,08/09/2018,37.8786,-3.2525,11.0,3.3,,NE JÓDAR.J
Jaén,18/10/2018,37.8581,-3.2481,12.0,3.7,IV,E JÓDAR.J
Jaén,10/11/2018,37.8840,-3.2382,6.0,3.0,II,W PEAL DE BECERRO.J
Jaén,29/11/2018,37.8921,-3.2582,12.0,3.0,,NE JÓDAR.J
Jaén,04/10/2020,37.8884,-3.2668,0.0,3.2,II-III,NE JÓDAR.J
Jaén,27/04/2022,37.4388,-3.9199,20.0,3.0,II,SE ALCALÁ LA REAL.J
Jaén,09/09/2023,37.5332,-3.8918,25.0,3.3,II-III,E CASTILLO DE LOCUBÍN.J
Jaén,20/06/2024,37.9121,-3.3447,9.0,3.0,II,N JÓDAR.J
Jaén,21/06/2024,37.8938,-3.3325,17.0,3.2,II,NE JÓDAR.J
Jaén,08/11/2024,37.6415,-3.6375,9.0,3.4,II-III,NE CÁRCHELES.J
Jaén,22/01/2025,37.6826,-4.1356,20.0,3.3,II-III,SE SANTIAGO DE CALATRAVA.J
La Rioja,18/03/1817,42.2000,-2.1800,0.0,,VII-VIII,PRÉJANO.LO
La Rioja,22/03/1817,42.3000,-2.2500,0.0,,V,Arnedillo.LO
La Rioja,01/05/1845,42.1833,-2.3000,0.0,,IV,Munilla.LO
La Rioja,30/07/1846,41.9667,-2.1000,0.0,,IV,Navajun.LO
La Rioja,19/06/1869,42.1500,-3.0167,0.0,,IV-V,Canales de la Sierra.LO
La Rioja,26/03/1884,42.1833,-2.3000,0.0,,V,Munilla.LO
La Rioja,01/10/1885,42.1833,-2.3000,0.0,,IV,Munilla.LO
La Rioja,31/01/1893,42.1833,-2.3000,0.0,,IV-V,Munilla.LO
La Rioja,20/08/1911,42.2000,-2.7000,0.0,,V,ALDEANUEVA CAMEROS.LO
La Rioja,15/06/1915,42.2000,-2.5000,0.0,,VI,CARDENAS.LO
La Rioja,29/10/1923,42.2000,-2.7000,0.0,,V,PRADILLO.LO
La Rioja,18/02/1929,42.1333,-2.1000,0.0,5.1,VI-VII,TURRUNCUN.LO
La Rioja,03/09/1961,41.9333,-2.0833,0.0,4.6,VI-VII,AGUILAR RIO ALHAMA.LO
La Rioja,12/10/1980,42.0233,-2.6967,80.0,2.5,,SW VILLOSLADA DE CAMEROS.LO
La Rioja,06/07/1982,42.4800,-2.4900,6.0,2.7,,NW LOGROÑO.LO
La Rioja,20/09/1987,42.1383,-2.4767,5.0,3.6,V,SE AJAMIL.LO
La Rioja,29/11/1988,42.1367,-2.1833,0.0,3.2,III-IV,W MURO DE AGUAS.LO
La Rioja,08/04/1989,42.1667,-2.6700,0.0,3.1,,W VILLANUEVA DE CAMEROS.LO
La Rioja,02/03/1990,42.1933,-1.9533,0.0,2.8,,SE AUTOL.LO
La Rioja,22/10/1990,42.2317,-2.6317,17.0,3.0,,NE NIEVA DE CAMEROS.LO
La Rioja,17/04/1993,42.0767,-2.0433,0.0,2.5,,W IGEA.LO
La Rioja,03/07/1993,42.2033,-3.0250,0.0,2.5,,N CANALES DE LA SIERRA.LO
La Rioja,26/08/1994,42.1767,-2.2000,9.0,2.6,,SW PRÉJANO.LO
La Rioja,02/06/1996,42.0350,-1.9917,0.0,2.6,,NW CERVERA DEL RÍO ALHAMA.LO
La Rioja,25/12/1996,42.2383,-2.3950,9.0,2.8,,NE HORNILLOS DE CAMEROS.LO
La Rioja,17/06/2001,42.1320,-2.6892,6.2,3.0,II,NW VILLOSLADA DE CAMEROS.LO
La Rioja,30/04/2003,42.2602,-2.8999,0.0,2.5,III,SE PAZUENGOS.LO
La Rioja,17/11/2003,42.0592,-2.5452,0.0,2.7,,SE LUMBRERAS.LO
La Rioja,14/06/2005,42.2344,-2.7539,10.8,2.6,,SE ANGUIANO.LO
